ID	Exhibit	Photo	@Photo_Slug	Description	Name	Bio	@Path
20298	Costumes for Carnival of Venice	http://makerfaire.files.wordpress.com/2014/01/537991_10152543321405111_1479828654_n-1.jpg	537991_10152543321405111_1479828654_n-1.jpg	"I express my self & live my dream by making costumes for the Carnival of Venice, Italy. All are made and worn by me, for Balls in Palaces and Parades in Venice. I do the design, sourcing, pattern, cut, sew, pressing, etc."	erin mahoney	"A friend showed me the Carnival when I was 18.  Since then, I return every year with my homemade costumes to join the parade. It brings me great inspiration and happiness to participate creatively. "	images:537991_10152543321405111_1479828654_n-1.jpg
20280	Shawn Thorsson's Props and Costumes	http://makerfaire.files.wordpress.com/2014/01/thorsson-costumes-copy.jpg	thorsson-costumes-copy.jpg	"Working in a repurposed chicken barn in an undisclosed location deep in the wildnerness outside of Petaluma, California, Shawn Thorsson and his ragtag band of misfits breathe life into all manner of creatures and characters. "	Shawn Thorsson	"Add two parts craftsman, three parts artist, one part engineer, and one part madman.  Shake vigorously with ice then pour into a shot glass.  Garnish with sawdust and drops of casting resin."	images:thorsson-costumes-copy.jpg
20264	Tinkers Damn	http://makerfaire.files.wordpress.com/2014/01/threeukes.jpg	threeukes.jpg	"Tinkers Damn features handmade instruments fashioned from steel tins and cans: ukuleles and dulcimers made out of cookie tins hammered and shaped into resonator bodies, and simple canjos made out of used lumber and tuna cans."	Jeff Stephens	Never met a ball-peen hammer or hand plane I didn't like	images:threeukes.jpg
20214	Telescope Makers' Workshop	http://makerfaire.files.wordpress.com/2014/01/telescope-makers2-vertical.jpg	telescope-makers2-vertical.jpg	Visit the Telescope Makers to see how parabolic Newtonian telescope mirrors are made by hand and optically tested. 	"Richard Ozer, Dave Barosso, Wilson Ng, Barry Leska"		images:telescope-makers2-vertical.jpg
20194	To Green and Beyond	http://makerfaire.files.wordpress.com/2014/01/img_75291.jpg	img_75291.jpg	To Green And Beyond is a non-profit organization that creates hand made jewelry and crafts made of recyclable materials. Come join us today to help out our unique cause!	Rajee Shah	My name is Rajee Shah and I am a 13 year old who likes to make a difference in our environment. I enjoy a good read and use my creativity for a good cause while having fun!	images:img_75291.jpg
20184	Robot Pi	http://makerfaire.files.wordpress.com/2014/01/rpi.png	rpi.png	Robot Pi is an immersive experience that brings you into the perspective of a robot. Your mission: accomplish a goal without looking at the robot.	Robot Pi Team	"The team is made up of Julian Meyer, Cameran Zoghi, Mark Stephenson, Zach Townsend, William Rose, Dylan Kolon. All 13 and 14 years old."	images:rpi.png
20146	Blackbird Super Cruiser Bicycle	http://makerfaire.files.wordpress.com/2014/01/img_20140124_142157.jpg	img_20140124_142157.jpg	"The Blackbird Super Cruiser is a hand-crafted electric chopper-style bicycle. Reworked in 2013, it weighs about 300 pounds, runs on a 48 volt electrical system, goes up to 30 mph for up to 80 miles, and is over 13 feet long."	Cat Woodmansee	"Engineer, inventor, cyclist, and all-around mad scientist."	images:img_20140124_142157.jpg
20094	City X Project: Creativity & 3D Modeling with Kids	http://makerfaire.files.wordpress.com/2014/01/cityxproject-mf-app-photo.jpg	cityxproject-mf-app-photo.jpg	"The City X Project is a creativity and design thinking workshop for kids. Participants create inventions using 3D printing technology that solve problems for ''City X,'' the first human settlement on a new planet."	IDEAco	IDEAco is a global coalition on a mission to build and empower communities of changemakers.	images:cityxproject-mf-app-photo.jpg
20081	The Zen Gardener	http://makerfaire.files.wordpress.com/2014/01/zen-robot.jpg	zen-robot.jpg	The Zen Gardener is a robot that rakes a zen garden.  Is that even a good idea?  Isn't the point to rake the garden yourself?  Something to meditate on while creating calming patterns using a robot that has saw blade wheels.	jared ficklin	"I am a Maker, Creative Director for argo design, a frog fellow.  I have been featured on Make TV, spoken at Maker Faire & been a Maker Camp Counselor.  My creedo is Think by Making & Deliver by Demo"	images:zen-robot.jpg
20061	Beekeeper's Guild of San Mateo County	http://makerfaire.files.wordpress.com/2014/01/feeding_queen_thumb.jpg	feeding_queen_thumb.jpg	Beekeeper's Guild of San Mateo County educational booth to encourage back yard or urban beekeeping.	Beekeeper's Guild of San Mateo County	"The Beekeepers' Guild of San Mateo County was founded in 1979. Our members range from people wanting to learn about bees before acquiring them, to master beekeepers."	images:feeding_queen_thumb.jpg
20038	Unnecessarily High Five	http://makerfaire.files.wordpress.com/2014/01/img_2492.jpg	img_2492.jpg	"The Unnecessarily High Five is the ultimate high-five experience! This interactive art piece encourages participants of all ages to try and give the highest five that they can. Built from wood, conduit and mannequin parts."	The Unnessarily High Five Team	"The Unnecessarily High Five was conceived one late summer night in a dusty garage by a group of irresponsible dads in Alameda: Jason, the designer; Tony, the builder; and Hans, the engineer."	images:img_2492.jpg
20030	Timbrr!	http://makerfaire.files.wordpress.com/2014/04/timbrr_makerspace_small.jpg	timbrr_makerspace_small.jpg	"Timbrr- Cedar meets technology in this gorgeous machined, hand finished stylus for your tablet. Each Timbrr is unique to the grain of the tree it was born from. This stylus brings the warmth and natural feel of wood with the aroma of cedar to your finger tips as it is fueled by its copper core and capped with a capacitive rubber tip. It helps you interact with your tablet as you type, tap and draw anything from your imagination! "	"Dominic peralta, Jon Corpuz"		images:timbrr_makerspace_small.jpg
20003	"Total Control LEDs, Arduino, and Cool Neon EL Wire"	http://makerfaire.files.wordpress.com/2014/01/ben-in-front-of-screen.png	ben-in-front-of-screen.png	Light up your world with the newest advances in Total Control Lighting LEDs and Cool Neon EL Wire. Explore powerful new options with Arduino and other lighting controllers. Conduct our 20' Light Orchestra and play Tetris!	Benjamin James	"Benjamin James has shared his obsession with lighting since 1999. CoolNeon.com has transformed the lightscape of Burning Man. Now, Total Control Lighting is demystifying LEDs to the DIY community."	images:ben-in-front-of-screen.png
19995	Roboto Picasso	http://makerfaire.files.wordpress.com/2014/01/img_2755.jpg	img_2755.jpg	"Make some art with us! Program your own robot, grab an IR remote and paint, or even build your own Wiggle-Bot, and send it out to draw! We will be creating Emergent Art all weekend, and we need your talent! "	ZettaTech Science	"Welcome to ZettaTech Science! We believe learning is a process of discovery through making, and we think there is no better way to discover than through science and art- made by YOU!"	images:img_2755.jpg
19989	MG Locost	http://makerfaire.files.wordpress.com/2014/01/locost.jpg	locost.jpg	Homebuilt car using a Lotus-type space frame chassis and running gear from a 1972 MGB. Design is based on the book Build Your Own Sports Car by Ron Champion. Build log is at www.mglocost.com	Nick Jenkins	Software engineer and part-time car builder	images:locost.jpg
19983	RobotGrrl's Robots	http://makerfaire.files.wordpress.com/2014/01/robotgrrl_robots.jpg	robotgrrl_robots.jpg	"Meet RoboBrrd, Buddy 4000, Botbait, and even more robot friends created by RobotGrrl! Their behaviour changes as you interact with them. Use different hats, iPad app dance combinations, distance, and more."	Erin RobotGrrl	"I make robotic characters. Enjoy giving robots a personality, and programming them to interact with people!"	images:robotgrrl_robots.jpg
19977	Kids to Kickstarter: 3D printing in middle schools	http://makerfaire.files.wordpress.com/2014/01/kickstarter-stuff.jpg	kickstarter-stuff.jpg	"A high school and middle school 3D printing lab that first gave the students the CAD skills necessary to print, and then helped coach them through a primary Kickstarter campaign. "	Riley Lewis		images:kickstarter-stuff.jpg
19953	"Tracimoc, Its Comic Art Backwards!"	http://makerfaire.files.wordpress.com/2014/01/tracimoc.jpg	tracimoc.jpg	TRACIMOC takes homeless comic books and transforms them into a unique useable and wearable art.	Liz Lirakis	Liz Lirakis is an avid film lover and enjoys putting her imagination to work.Liz is from Rhode Island and can usually be found playing with her sidekick Barley Doodle or in the local comic book shop.	images:tracimoc.jpg
19943	IOIO and PIXEL: LED ART	http://makerfaire.files.wordpress.com/2014/01/kickstarter-pixel-v2-home-night-driving.jpg	kickstarter-pixel-v2-home-night-driving.jpg	IOIO is an open source board designed for interfacing external hardware with Android and PC devices. PIXEL: LED ART is an LED display for retro pixel art.	"Al Linke, Ytai Ben-Tsvi"		images:kickstarter-pixel-v2-home-night-driving.jpg
19937	Scanning Drone	http://makerfaire.files.wordpress.com/2014/01/mxkp4.jpg	mxkp4.jpg	"This product is a Drone that fly & scan a Human's face from Sky. After scanning, it transfers scanned face data to 3D Printer and prints it out. So it's an automatically scan & print Human's face Drone!"	SIProp.org	Our project usually make a fun product as Open Source & Hardware!	images:mxkp4.jpg
19919	Posables Interactive Sculpture Garden	http://makerfaire.files.wordpress.com/2014/01/makerfaire2013.jpg	makerfaire2013.jpg	"Posables are infinitely pose-able stick figures that can be used to make a statement, make a scene, or tell a story.  They come in all sizes and colors and get along with everyone famously.  "	"Bob Brown, Mike Regalbuto"		images:makerfaire2013.jpg
19877	Battle Pond VII: Only the Bold Survive!	http://makerfaire.files.wordpress.com/2014/01/with-text.jpg	with-text.jpg	Battleship Combat. Sophisticated DIY warships fire CO2-powered guns and actually sink each other in a large outdoor pond. Audience volunteers become captains in each battle! Presented by Western Warship Combat Club. 	Western Warship Combat Club (WWCC)	"WWCC is a San Jose-based RC warship combat club We are committed to all-out combat where ships can and do sink, but in a safe and fun atmosphere."	images:with-text.jpg
19869	Arduino Water Neutralizer	http://makerfaire.files.wordpress.com/2014/01/image1.jpg	image1.jpg	Our project demonstrates how an Arduino uno can be very powerful.	Jerry Zhang		images:image1.jpg
19866	Holistic Hooping	http://makerfaire.files.wordpress.com/2014/01/holistic-hooping-booth-photos.jpg	holistic-hooping-booth-photos.jpg	"Holistic Hooping: Fun Interactive HoopDance Flow Zone: offering plenty of hoops & other tools for dance/play, with impromptu performances & demonstrations, personal instruction, hoop crafting area, and hoops for purchase!  "	"Kandice Korves-Kaus, Andrew Kaus"		images:holistic-hooping-booth-photos.jpg
